3.85 -1.23513 -1.07178 1.33713
3.86 -1.2455 -1.04856 1.32537
3.87 -1.25563 -1.02522 1.31385
3.88 -1.26553 -1.00178 1.30257
3.89 -1.2752 -0.97824 1.29154
3.9 -1.28463 -0.954605 1.28077
3.91 -1.29382 -0.930885 1.27025
3.92 -1.30277 -0.907084 1.26
3.93 -1.31148 -0.883209 1.25002
3.94 -1.31995 -0.859267 1.24031
3.95 -1.32819 -0.835264 1.23087
3.96 -1.33618 -0.811207 1.22171
3.97 -1.34393 -0.787103 1.21284
3.98 -1.35144 -0.762956 1.20424
3.99 -1.3587 -0.738775 1.19593
4 -1.36573 -0.714566 1.18791
4.01 -1.37251 -0.690334 1.18017
4.02 -1.37905 -0.666086 1.17272
4.03 -1.38535 -0.64183 1.16556
4.04 -1.3914 -0.61757 1.15869
4.05 -1.39721 -0.593314 1.15211
4.06 -1.40278 -0.569067 1.14582
4.07 -1.40811 -0.544837 1.13981
4.08 -1.41319 -0.520629 1.13409
4.09 -1.41804 -0.496449 1.12865
4.1 -1.42264 -0.472304 1.12349
4.11 -1.427 -0.4482 1.11861
4.12 -1.43112 -0.424143 1.11401
4.13 -1.43501 -0.40014 1.10968
4.14 -1.43865 -0.376195 1.10561
4.15 -1.44205 -0.352316 1.10182
4.16 -1.44522 -0.328508 1.09829
4.17 -1.44815 -0.304778 1.09501
4.18 -1.45084 -0.28113 1.09199
4.19 -1.4533 -0.257571 1.08921
4.2 -1.45552 -0.234107 1.08668
4.21 -1.45751 -0.210744 1.08438
4.22 -1.45927 -0.187486 1.08231
4.23 -1.4608 -0.16434 1.08047
4.24 -1.4621 -0.141312 1.07885
4.25 -1.46317 -0.118406 1.07744
4.26 -1.46401 -0.0956284 1.07624
4.27 -1.46463 -0.0729843 1.07523
4.28 -1.46502 -0.0504791 1.07442
4.29 -1.46519 -0.0281179 1.07379
4.3 -1.46514 -0.00590597 1.07333
4.31 -1.46487 0.0161517 1.07305
4.32 -1.46438 0.03805 1.07292
4.33 -1.46367 0.059784 1.07295
4.34 -1.46275 0.0813489 1.07313
4.35 -1.46162 0.10274 1.07344
4.36 -1.46027 0.123952 1.07388
4.37 -1.45872 0.144981 1.07444
4.38 -1.45696 0.165823 1.07511
4.39 -1.45499 0.186472 1.07588
4.4 -1.45282 0.206924 1.07675
4.41 -1.45044 0.227176 1.0777
4.42 -1.44787 0.247223 1.07873
4.43 -1.4451 0.26706 1.07982
4.44 -1.44214 0.286684 1.08098
4.45 -1.43898 0.306091 1.08218
4.46 -1.43563 0.325278 1.08342
4.47 -1.4321 0.344239 1.0847
4.48 -1.42837 0.362972 1.086
4.49 -1.42447 0.381474 1.08731
4.5 -1.42038 0.39974 1.08863
4.51 -1.41611 0.417767 1.08995
4.52 -1.41167 0.435552 1.09126
4.53 -1.40705 0.453093 1.09254
4.54 -1.40226 0.470385 1.0938
4.55 -1.3973 0.487426 1.09502
4.56 -1.39218 0.504214 1.09619
4.57 -1.38689 0.520745 1.09731
4.58 -1.38144 0.537016 1.09838
4.59 -1.37583 0.553026 1.09937
4.6 -1.37006 0.568772 1.10028
4.61 -1.36414 0.584251 1.10111
4.62 -1.35807 0.599461 1.10185
4.63 -1.35185 0.614401 1.1025
4.64 -1.34549 0.629067 1.10303
4.65 -1.33898 0.643459 1.10346
4.66 -1.33234 0.657575 1.10376
4.67 -1.32556 0.671412 1.10395
4.68 -1.31864 0.68497 1.104
4.69 -1.31159 0.698246 1.10391
4.7 -1.30441 0.71124 1.10368
4.71 -1.29711 0.72395 1.1033
4.72 -1.28969 0.736375 1.10277
4.73 -1.28214 0.748515 1.10208
4.74 -1.27448 0.760367 1.10123
4.75 -1.2667 0.771932 1.10021
4.76 -1.25881 0.783209 1.09902
4.77 -1.25082 0.794196 1.09765
4.78 -1.24272 0.804895 1.0961
4.79 -1.23451 0.815303 1.09437
4.8 -1.22621 0.825422 1.09245
4.81 -1.21781 0.835251 1.09035
4.82 -1.20931 0.844789 1.08805
4.83 -1.20073 0.854038 1.08556
4.84 -1.19205 0.862996 1.08288
4.85 -1.18329 0.871665 1.07999
4.86 -1.17445 0.880045 1.07691
4.87 -1.16553 0.888136 1.07362
4.88 -1.15653 0.895939 1.07014
4.89 -1.14746 0.903455 1.06645
4.9 -1.13832 0.910684 1.06256
4.91 -1.12911 0.917627 1.05846
4.92 -1.11983 0.924286 1.05417
4.93 -1.1105 0.930661 1.04967
4.94 -1.1011 0.936754 1.04496
4.95 -1.09164 0.942566 1.04006
4.96 -1.08214 0.948098 1.03495
4.97 -1.07258 0.953353 1.02965
4.98 -1.06297 0.958331 1.02415
